observation_id,observed_at,location_id,location_name,district,latitude,longitude,vehicle_type,speed_kmh,direction,sensor_id
OBS-0002214,2026-03-02 08:06:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,28.1,N,CAM-01-2
OBS-0002215,2026-01-22 04:51:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,38.5,E,CAM-04-3
OBS-0002216,2026-02-05 20:29:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,36.8,W,CAM-04-2
OBS-0002217,2026-03-20 02:36:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,33.1,W,CAM-04-1
OBS-0002218,2026-03-28 16:32:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,13.0,N,CAM-04-1
OBS-0002219,2026-03-07 15:26:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,34.3,N,CAM-05-2
OBS-0002220,2026-02-21 10:41:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,38.0,N,CAM-01-3
OBS-0002221,2026-02-05 10:20:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,34.6,N,CAM-05-2
OBS-0002222,2026-02-07 21:37:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,38.1,S,CAM-03-1
OBS-0002223,2026-01-12 06:17:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,33.9,W,CAM-03-1
OBS-0002224,2026-02-23 02:14:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,truck,44.0,N,CAM-04-3
OBS-0002225,2026-01-10 00:42:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,29.7,N,CAM-04-1
OBS-0002226,2026-01-30 08:38:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,15.5,S,CAM-06-3
OBS-0002227,2026-02-10 19:50:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,14.1,S,CAM-03-1
OBS-0002228,2026-02-06 17:50:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,32.2,N,CAM-06-1
OBS-0002229,2026-01-26 21:21:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,55.8,W,CAM-02-3
OBS-0002230,2026-01-05 06:21:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,38.3,E,CAM-06-3
OBS-0002231,2026-02-12 11:49:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,41.7,W,CAM-05-1
OBS-0002232,2026-03-06 00:12:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,37.9,S,CAM-04-2
OBS-0002233,2026-03-28 08:16:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,25.5,W,CAM-03-3
OBS-0002234,2026-02-28 13:46:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,42.1,N,CAM-03-2
OBS-0002235,2026-01-23 17:40:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,23.4,S,CAM-04-3
OBS-0002236,2026-02-19 02:08:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,43.7,W,CAM-03-2
OBS-0002237,2026-03-21 06:32:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,21.7,N,CAM-01-2
OBS-0002238,2026-01-20 09:09:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,bus,15.3,E,CAM-01-3
OBS-0002239,2026-01-08 15:27:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,32.1,S,CAM-04-1
OBS-0002240,2026-03-24 11:32:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,25.9,S,CAM-06-1
OBS-0002241,2026-01-10 14:06:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,42.0,W,CAM-02-3
OBS-0002242,2026-03-28 10:08:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,40.1,N,CAM-06-1
OBS-0002243,2026-02-02 09:55:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,24.8,W,CAM-04-2
OBS-0002244,2026-02-18 19:19:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,35.5,N,CAM-02-3
OBS-0002245,2026-01-30 13:58:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,40.5,E,CAM-03-1
OBS-0002246,2026-03-09 14:49:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,39.9,E,CAM-03-1
OBS-0002247,2026-03-02 17:34:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,5.5,W,CAM-03-1
OBS-0002248,2026-02-15 02:22:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,24.4,N,CAM-05-3
OBS-0002249,2026-02-08 15:12:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,28.7,E,CAM-05-3
OBS-0002250,2026-03-27 05:32:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,42.7,W,CAM-01-1
OBS-0002251,2026-01-07 03:10:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,39.0,W,CAM-01-2
OBS-0002252,2026-02-24 07:20:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,24.1,N,CAM-02-3
OBS-0002253,2026-03-10 07:31:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,17.5,W,CAM-04-3
OBS-0002254,2026-02-22 22:27:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,39.5,S,CAM-02-1
OBS-0002255,2026-02-12 20:19:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,40.8,W,CAM-01-2
OBS-0002256,2026-02-23 01:40:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,38.9,E,CAM-02-2
OBS-0002257,2026-03-15 04:43:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,34.4,E,CAM-04-2
OBS-0002258,2026-03-28 04:52:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,43.3,W,CAM-05-1
OBS-0002259,2026-03-27 09:08:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,15.5,W,CAM-05-1
OBS-0002260,2026-03-08 15:10:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,41.1,S,CAM-05-1
OBS-0002261,2026-02-06 09:15:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,21.9,N,CAM-06-2
OBS-0002262,2026-02-08 08:10:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,bus,16.0,S,CAM-04-3
OBS-0002263,2026-01-10 05:32:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,41.6,S,CAM-06-1
OBS-0002264,2026-02-16 21:35:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,43.7,N,CAM-06-1
OBS-0002265,2026-01-05 13:25:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,30.4,S,CAM-01-3
OBS-0002266,2026-02-06 04:49:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,34.2,S,CAM-05-2
OBS-0002267,2026-03-13 22:45:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,22.6,E,CAM-03-2
OBS-0002268,2026-01-24 13:11:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,43.0,W,CAM-06-3
OBS-0002269,2026-02-01 03:18:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,30.4,N,CAM-05-2
OBS-0002270,2026-01-12 22:47:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,44.3,E,CAM-04-2
OBS-0002271,2026-01-28 21:59:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,35.1,W,CAM-04-1
OBS-0002272,2026-01-24 03:50:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,35.4,W,CAM-03-3
OBS-0002273,2026-02-21 18:13:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,35.3,E,CAM-02-2
OBS-0002274,2026-02-05 06:32:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,46.0,W,CAM-05-1
OBS-0002275,2026-01-01 16:21:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,25.1,W,CAM-02-3
OBS-0002276,2026-01-08 17:33:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,16.8,S,CAM-06-2
OBS-0002277,2026-03-16 01:02:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,38.7,S,CAM-02-3
OBS-0002278,2026-02-09 12:39:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,36.9,W,CAM-03-3
OBS-0002279,2026-01-25 11:25:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,33.6,W,CAM-02-1
OBS-0002280,2026-03-31 17:21:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,30.9,S,CAM-02-2
OBS-0002281,2026-02-16 04:44:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,29.3,S,CAM-03-3
OBS-0002282,2026-01-30 02:27:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,38.4,N,CAM-06-2
OBS-0002283,2026-01-29 14:35:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,32.1,S,CAM-03-1
OBS-0002284,2026-03-27 12:34:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,27.6,E,CAM-01-3
OBS-0002285,2026-03-12 19:18:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,28.6,S,CAM-04-1
OBS-0002286,2026-01-31 08:33:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,20.5,E,CAM-01-1
OBS-0002287,2026-01-27 15:49:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,46.7,S,CAM-06-2
OBS-0002288,2026-03-29 20:58:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,42.7,S,CAM-01-3
OBS-0002289,2026-02-22 20:12:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,bus,36.7,W,CAM-02-3
OBS-0002290,2026-01-25 01:08:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,29.2,S,CAM-01-1
OBS-0002291,2026-02-19 14:32:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,33.2,N,CAM-03-1
OBS-0002292,2026-02-05 18:18:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,32.5,N,CAM-04-3
OBS-0002293,2026-01-29 11:02:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,39.1,E,CAM-01-1
OBS-0002294,2026-01-29 00:11:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,40.1,N,CAM-05-1
OBS-0002295,2026-03-16 18:39:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,23.9,W,CAM-02-2
OBS-0002296,2026-03-08 15:26:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,34.5,W,CAM-04-3
OBS-0002297,2026-01-31 00:26:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,34.0,N,CAM-06-3
OBS-0002298,2026-02-01 00:11:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,37.6,S,CAM-06-1
OBS-0002299,2026-03-14 06:19:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,30.4,S,CAM-01-3
OBS-0002300,2026-02-01 02:55:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,27.7,N,CAM-02-2
OBS-0002301,2026-03-04 09:54:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,28.9,N,CAM-02-1
OBS-0002302,2026-01-22 16:51:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,18.5,N,CAM-05-2
OBS-0002303,2026-03-22 19:02:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,16.8,S,CAM-02-1
OBS-0002304,2026-03-24 00:25:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,45.3,S,CAM-02-1
OBS-0002305,2026-01-20 09:30:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,15.6,E,CAM-04-2
OBS-0002306,2026-01-20 13:24:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,34.6,E,CAM-05-3
OBS-0002307,2026-03-17 08:50:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,truck,17.8,S,CAM-04-2
OBS-0002308,2026-01-15 23:41:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,35.3,S,CAM-03-3
OBS-0002309,2026-03-12 12:53:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,28.5,N,CAM-03-3
OBS-0002310,2026-03-05 07:29:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,27.3,E,CAM-05-2
OBS-0002311,2026-03-31 06:52:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,39.4,N,CAM-03-2
OBS-0002312,2026-02-11 07:47:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,19.1,S,CAM-04-3
OBS-0002313,2026-02-01 20:23:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,45.3,E,CAM-03-3
OBS-0002314,2026-01-07 07:58:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,20.9,N,CAM-04-1
OBS-0002315,2026-02-23 11:46:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,46.2,N,CAM-04-3
OBS-0002316,2026-03-04 00:49:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,27.1,N,CAM-03-2
OBS-0002317,2026-03-11 03:12:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,bus,31.7,E,CAM-03-3
OBS-0002318,2026-02-07 23:18:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,41.1,N,CAM-02-2
OBS-0002319,2026-01-15 10:39:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,39.1,S,CAM-01-2
OBS-0002320,2026-01-13 08:12:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,truck,40.3,S,CAM-02-2
OBS-0002321,2026-01-14 10:16:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,40.6,W,CAM-03-2
OBS-0002322,2026-01-01 17:08:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,16.2,E,CAM-04-2
OBS-0002323,2026-03-01 11:55:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,32.2,E,CAM-04-3
OBS-0002324,2026-03-08 12:00:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,31.8,S,CAM-04-2
OBS-0002325,2026-03-18 06:25:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,38.4,S,CAM-03-2
OBS-0002326,2026-02-13 22:06:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,30.7,N,CAM-01-3
OBS-0002327,2026-03-27 03:47:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,38.0,N,CAM-02-3
OBS-0002328,2026-01-11 22:05:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,50.8,N,CAM-05-1
OBS-0002329,2026-03-30 04:28:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,36.6,E,CAM-03-1
OBS-0002330,2026-03-02 13:57:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,41.4,W,CAM-04-1
OBS-0002331,2026-03-06 21:52:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,35.3,N,CAM-06-2
OBS-0002332,2026-01-07 18:11:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,25.3,W,CAM-02-3
OBS-0002333,2026-01-02 21:06:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,35.3,N,CAM-01-2
OBS-0002334,2026-02-05 13:30:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,43.7,W,CAM-04-3
OBS-0002335,2026-02-28 23:26:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,39.1,S,CAM-01-1
OBS-0002336,2026-02-14 17:57:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,20.5,E,CAM-05-1
OBS-0002337,2026-03-26 15:12:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,37.0,E,CAM-02-2
OBS-0002338,2026-02-12 21:33:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,35.5,S,CAM-02-1
OBS-0002339,2026-02-14 13:02:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,32.9,S,CAM-05-1
OBS-0002340,2026-01-05 12:41:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,41.0,E,CAM-06-1
OBS-0002341,2026-02-20 04:14:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,19.7,S,CAM-03-2
OBS-0002342,2026-03-22 11:44:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,33.5,W,CAM-03-3
OBS-0002343,2026-01-02 18:43:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,25.5,E,CAM-05-3
OBS-0002344,2026-01-15 03:28:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,37.4,N,CAM-02-3
OBS-0002345,2026-03-16 22:03:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,47.5,N,CAM-03-3
OBS-0002346,2026-03-25 22:31:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,36.8,N,CAM-01-2
OBS-0002347,2026-03-15 10:06:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,27.6,N,CAM-05-1
OBS-0002348,2026-01-04 12:25:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,truck,27.6,W,CAM-06-2
OBS-0002349,2026-02-20 15:18:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,bus,49.7,E,CAM-06-1
OBS-0002350,2026-02-28 08:19:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,18.1,E,CAM-01-1
OBS-0002351,2026-03-31 03:16:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,42.1,S,CAM-04-2
OBS-0002352,2026-01-12 09:09:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,22.0,N,CAM-04-1
OBS-0002353,2026-01-07 10:52:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,35.2,E,CAM-04-2
OBS-0002354,2026-01-16 20:33:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,38.2,S,CAM-01-2
OBS-0002355,2026-03-07 23:28:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,28.5,W,CAM-02-1
OBS-0002356,2026-01-01 18:20:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,5.1,N,CAM-03-1
OBS-0002357,2026-01-14 00:28:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,truck,31.9,E,CAM-05-3
OBS-0002358,2026-02-13 09:22:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,19.6,S,CAM-06-2
OBS-0002359,2026-03-15 07:42:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,18.3,E,CAM-05-1
OBS-0002360,2026-02-04 07:26:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,15.5,E,CAM-03-2
OBS-0002361,2026-02-06 12:09:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,28.3,N,CAM-02-3
OBS-0002362,2026-03-04 00:39:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,39.2,E,CAM-02-1
OBS-0002363,2026-01-13 13:10:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,35.9,N,CAM-04-2
OBS-0002364,2026-03-04 14:28:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,28.3,E,CAM-04-2
OBS-0002365,2026-03-04 23:53:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,truck,42.7,S,CAM-06-3
OBS-0002366,2026-01-26 13:52:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,35.9,W,CAM-05-1
OBS-0002367,2026-01-01 07:31:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,28.9,E,CAM-06-2
OBS-0002368,2026-03-17 02:19:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,34.2,W,CAM-03-3
OBS-0002369,2026-03-11 05:24:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,42.4,W,CAM-02-3
OBS-0002370,2026-03-05 05:21:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,motorbike,49.1,E,CAM-02-2
OBS-0002371,2026-03-15 01:01:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,32.5,S,CAM-01-3
OBS-0002372,2026-02-28 01:15:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,bus,46.7,N,CAM-01-2
OBS-0002373,2026-02-07 03:51:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,24.1,E,CAM-03-1
OBS-0002374,2026-03-06 09:56:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,22.3,E,CAM-05-1
OBS-0002375,2026-01-08 02:50:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,33.5,S,CAM-04-3
OBS-0002376,2026-02-02 09:04:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,20.3,W,CAM-05-1
OBS-0002377,2026-01-17 13:08:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,44.6,W,CAM-03-1
OBS-0002378,2026-03-23 20:19:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,car,38.9,E,CAM-06-2
OBS-0002379,2026-03-28 22:02:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,truck,30.6,N,CAM-02-2
OBS-0002380,2026-01-05 13:25:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,40.7,N,CAM-02-3
OBS-0002381,2026-02-10 20:50:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,27.3,N,CAM-06-1
OBS-0002382,2026-02-12 00:22:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,39.0,E,CAM-06-2
OBS-0002383,2026-01-30 17:25:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,25.1,S,CAM-05-2
OBS-0002384,2026-03-27 18:06:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,19.4,S,CAM-04-2
OBS-0002385,2026-03-25 11:31:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,43.2,N,CAM-03-2
OBS-0002386,2026-01-07 04:16:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,34.4,S,CAM-03-1
OBS-0002387,2026-01-03 18:09:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,12.0,N,CAM-01-2
OBS-0002388,2026-01-05 01:43:00,DN-02,Han River Bridge,Hai Chau,16.0718,108.2268,car,42.9,N,CAM-02-3
OBS-0002389,2026-02-20 03:06:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,35.4,E,CAM-01-2
OBS-0002390,2026-02-21 11:07:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,33.0,W,CAM-03-3
OBS-0002391,2026-03-04 07:28:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,21.4,W,CAM-01-1
OBS-0002392,2026-01-19 05:27:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,truck,46.2,N,CAM-03-2
OBS-0002393,2026-03-31 06:38:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,26.2,N,CAM-05-2
OBS-0002394,2026-01-05 11:51:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,44.2,W,CAM-04-1
OBS-0002395,2026-02-19 06:43:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,38.9,N,CAM-05-3
OBS-0002396,2026-03-06 21:41:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,car,29.5,E,CAM-01-3
OBS-0002397,2026-03-10 05:04:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,33.4,E,CAM-05-3
OBS-0002398,2026-02-03 18:13:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,motorbike,23.0,N,CAM-05-2
OBS-0002399,2026-01-21 00:58:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,43.2,N,CAM-06-2
OBS-0002400,2026-02-08 15:28:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,39.0,N,CAM-04-2
OBS-0002401,2026-02-27 16:19:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,24.1,E,CAM-01-3
OBS-0002402,2026-03-19 09:31:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,31.1,W,CAM-01-2
OBS-0002403,2026-03-02 07:49:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,motorbike,24.2,S,CAM-04-1
OBS-0002404,2026-03-09 11:31:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,37.8,W,CAM-04-2
OBS-0002405,2026-03-12 13:08:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,35.6,S,CAM-06-1
OBS-0002406,2026-01-29 17:03:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,31.1,S,CAM-06-1
OBS-0002407,2026-01-26 22:01:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,48.2,N,CAM-05-2
OBS-0002408,2026-02-25 01:43:00,DN-06,Ngo Quyen,Son Tra,16.0644,108.2358,motorbike,57.0,N,CAM-06-2
OBS-0002409,2026-01-04 09:00:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,car,25.6,W,CAM-03-2
OBS-0002410,2026-01-25 00:28:00,DN-05,2 September Street,Hai Chau,16.0481,108.223,car,36.0,W,CAM-05-2
OBS-0002411,2026-03-13 05:54:00,DN-04,Dien Bien Phu,Thanh Khe,16.0666,108.1912,car,32.8,S,CAM-04-1
OBS-0002412,2026-03-19 20:29:00,DN-03,Nguyen Van Linh,Hai Chau,16.0595,108.2115,motorbike,31.4,S,CAM-03-3
OBS-0002413,2026-03-08 01:31:00,DN-01,Dragon Bridge,Hai Chau,16.0611,108.2273,motorbike,52.0,N,CAM-01-1
